ch1,ch2,ch3,ch4,ch5,ch6
582,595,593,590,588,588
582,595,593,590,588,588
575,588,575,585,585,583
575,588,575,585,585,583
575,588,575,585,585,583
577,589,583,583,601,579
577,589,583,583,601,579
590,585,592,585,600,593
583,582,596,590,594,580
583,582,596,590,594,580
600,578,578,575,583,583
600,578,578,575,583,583
600,578,578,575,583,583
595,583,588,580,595,589
595,583,588,580,595,589
595,583,588,580,595,589
589,592,591,587,590,597
589,592,591,587,590,597
586,580,588,582,585,583
586,580,588,582,585,583
586,580,588,582,585,583
570,593,598,594,595,591
570,593,598,594,595,591
570,593,598,594,595,591
579,582,591,588,595,585
579,582,591,588,595,585
579,582,591,588,595,585
585,594,592,580,583,589
585,594,592,580,583,589
595,589,582,587,591,590
595,589,582,587,591,590
595,589,582,587,591,590
593,591,589,587,598,590
593,591,589,587,598,590
593,591,589,587,598,590
594,589,589,586,591,583
594,589,589,586,591,583
584,589,575,585,595,578
584,589,575,585,595,578
584,589,575,585,595,578
581,583,600,591,600,583
581,583,600,591,600,583
581,583,600,591,600,583
578,583,603,591,591,589
578,583,603,591,591,589
578,583,603,591,591,589
583,588,583,589,595,591
583,588,583,589,595,591
583,593,601,591,585,584
583,593,601,591,585,584
583,593,601,591,585,584
591,579,578,591,585,588
591,579,578,591,585,588
591,579,578,591,585,588
598,583,585,585,586,588
598,583,585,585,586,588
598,583,585,585,586,588
589,580,593,590,592,587
589,580,593,590,592,587
583,585,593,597,600,589
583,585,593,597,600,589
583,585,593,597,600,589
577,599,589,588,585,574
577,599,589,588,585,574
577,599,589,588,585,574
575,587,597,590,585,583
575,587,597,590,585,583
591,591,593,579,585,595
591,591,593,579,585,595
591,591,593,579,585,595
591,593,600,591,595,591
591,593,600,591,595,591
591,593,600,591,595,591
594,587,591,581,586,580
594,587,591,581,586,580
594,587,591,581,586,580
590,591,587,580,596,588
590,591,587,580,596,588
573,597,600,578,591,583
573,597,600,578,591,583
573,597,600,578,591,583
583,589,589,588,591,585
583,589,589,588,591,585
583,589,589,588,591,585
575,591,599,586,593,586
575,591,599,586,593,586
575,591,599,586,593,586
583,591,582,587,601,597
583,591,582,587,601,597
587,594,588,579,591,589
587,594,588,579,591,589
587,594,588,579,591,589
600,580,581,589,597,579
600,580,581,589,597,579
600,580,581,589,597,579
591,594,593,593,589,580
591,594,593,593,589,580
583,583,585,583,598,583
583,583,585,583,598,583
583,583,585,583,598,583
577,587,598,585,589,589
577,587,598,585,589,589
577,587,598,585,589,589
575,577,596,588,604,590
575,577,596,588,604,590
575,577,596,588,604,590
587,590,597,596,586,583
587,590,597,596,586,583
590,583,588,588,593,585
590,583,588,588,593,585
590,583,588,588,593,585
595,591,586,591,596,595
595,591,586,591,596,595
595,591,586,591,596,595
593,592,583,592,590,585
593,592,583,592,590,585
593,592,583,592,590,585
585,597,577,587,583,587
585,597,577,587,583,587
585,588,589,591,597,583
585,588,589,591,597,583
585,588,589,591,597,583
575,589,591,590,604,588
575,589,591,590,604,588
575,589,591,590,604,588
583,586,594,587,588,582
583,586,594,587,588,582
585,590,595,585,589,595
585,590,595,585,589,595
585,590,595,585,589,595
591,585,583,591,598,581
591,585,583,591,598,581
591,585,583,591,598,581
601,595,590,586,587,591
601,595,590,586,587,591
601,595,590,586,587,591
595,594,600,587,597,591
595,594,600,587,597,591
571,577,595,589,585,581
571,577,595,589,585,581
571,577,595,589,585,581
569,595,597,594,586,579
569,595,597,594,586,579
569,595,597,594,586,579
580,578,596,588,591,579
580,578,596,588,591,579
580,578,596,588,591,579
587,582,583,582,583,588
587,582,583,582,583,588
590,583,582,593,597,588
590,583,582,593,597,588
590,583,582,593,597,588
603,590,595,590,583,583
603,590,595,590,583,583
603,590,595,590,583,583
588,590,589,579,591,583
583,589,603,599,600,589
583,589,603,599,600,589
583,589,603,599,600,589
581,578,582,581,580,582
581,578,582,581,580,582
581,578,582,581,580,582
579,585,590,590,598,588
579,585,590,590,598,588
579,585,590,590,598,588
586,588,594,585,588,587
586,588,594,585,588,587
585,599,595,598,591,583
585,599,595,598,591,583
585,599,595,598,591,583
592,594,593,591,593,597
592,594,593,591,593,597
592,594,593,591,593,597
591,593,587,592,594,589
591,593,587,592,594,589
591,593,587,592,594,589
590,590,596,579,582,580
590,590,596,579,582,580
583,587,598,593,596,591
583,587,598,593,596,591
583,587,598,593,596,591
582,591,593,590,586,600
582,591,593,590,586,600
582,591,593,590,586,600
578,596,587,585,595,595
578,596,587,585,595,595
580,588,586,591,581,582
580,588,586,591,581,582
580,588,586,591,581,582
591,588,600,590,586,583
591,588,600,590,586,583
591,588,600,590,586,583
599,588,599,583,587,583
599,588,599,583,587,583
599,588,599,583,587,583
590,583,585,586,592,595
590,583,585,586,592,595
583,591,593,588,585,588
583,591,593,588,585,588
583,591,593,588,585,588
581,590,598,582,593,581
581,590,598,582,593,581
581,590,598,582,593,581
575,591,598,593,593,588
575,591,598,593,593,588
575,591,598,593,593,588
581,591,596,588,589,583
581,591,596,588,589,583
587,580,583,593,602,590
587,580,583,593,602,590
587,580,583,593,602,590
600,579,580,585,586,591
600,579,580,585,586,591
600,579,580,585,586,591
585,593,594,580,591,590
585,593,594,580,591,590
586,577,591,590,582,585
586,577,591,590,582,585
586,577,591,590,582,585
583,589,596,591,591,600
583,589,596,591,591,600
583,589,596,591,591,600
578,579,590,585,591,585
578,579,590,585,591,585
578,579,590,585,591,585
583,586,591,586,593,589
583,586,591,586,593,589
585,583,588,590,600,591
585,583,588,590,600,591
585,583,588,590,600,591
602,585,603,588,583,573
602,585,603,588,583,573
602,585,603,588,583,573
591,590,589,585,598,575
591,590,589,585,598,575
591,590,589,585,598,575
593,589,587,579,591,589
593,589,587,579,591,589
585,583,588,578,591,587
585,583,588,578,591,587
585,583,588,578,591,587
578,590,593,582,589,591
578,590,593,582,589,591
578,590,593,582,589,591
581,587,591,587,591,588
581,587,591,587,591,588
581,587,591,587,591,588
587,590,589,589,600,593
587,590,589,589,600,593
589,575,597,594,591,579
589,575,597,594,591,579
589,575,597,594,591,579
595,583,593,590,597,593
595,583,593,590,597,593
595,583,593,590,597,593
595,588,594,584,588,580
595,588,594,584,588,580
590,588,588,588,590,589
590,588,588,588,590,589
590,588,588,588,590,589
574,582,590,591,586,595
574,582,590,591,586,595
574,582,590,591,586,595
579,588,589,582,598,585
579,588,589,582,598,585
579,588,589,582,598,585
582,583,583,593,591,592
582,583,583,593,591,592
589,587,582,593,593,594
589,587,582,593,593,594
589,587,582,593,593,594
598,582,599,589,586,583
598,582,599,589,586,583
598,582,599,589,586,583
591,588,590,588,595,592
591,588,590,588,595,592
585,578,595,593,595,590
585,578,595,593,595,590
585,578,595,593,595,590
579,588,600,589,597,577
579,588,600,589,597,577
579,588,600,589,597,577
579,578,583,590,601,591
579,578,583,590,601,591
579,578,583,590,601,591
583,579,598,585,593,581
583,579,598,585,593,581
581,579,585,588,587,588
581,579,585,588,587,588
581,579,585,588,587,588
599,590,594,588,604,591
599,590,594,588,604,591
599,590,594,588,604,591
595,582,576,581,591,588
595,582,576,581,591,588
595,582,576,581,591,588
590,586,591,574,589,589
590,586,591,574,589,589
583,591,586,591,588,579
583,591,586,591,588,579
583,591,586,591,588,579
582,593,589,583,585,581
582,593,589,583,585,581
582,593,589,583,585,581
577,585,583,578,585,587
577,585,583,578,585,587
577,585,583,578,585,587
588,587,594,587,601,586
588,587,594,587,601,586
593,591,595,589,601,593
593,591,595,589,601,593
593,591,595,589,601,593
595,575,583,590,596,586
595,575,583,590,596,586
595,575,583,590,596,586
591,579,583,588,594,577
591,579,583,588,594,577
585,588,601,593,591,585
585,588,601,593,591,585
585,588,601,593,591,585
579,588,589,585,590,590
579,588,589,585,590,590
579,588,589,585,590,590
577,579,593,583,597,587
577,579,593,583,597,587
577,579,593,583,597,587
577,583,591,592,591,577
577,583,591,592,591,577
591,591,592,585,589,594
591,591,592,585,589,594
591,591,592,585,589,594
601,578,579,587,591,585
601,578,579,587,591,585
601,578,579,587,591,585
588,592,591,588,594,596
588,592,591,588,594,596
590,601,589,585,591,589
590,601,589,585,591,589
590,601,589,585,591,589
585,592,590,587,588,585
585,592,590,587,588,585
585,592,590,587,588,585
572,594,585,591,599,597
572,594,585,591,599,597
572,594,585,591,599,597
581,595,597,596,598,591
581,595,597,596,598,591
581,595,597,596,598,591
586,591,589,579,587,583
586,591,589,579,587,583
595,574,587,585,596,589
595,574,587,585,596,589
595,574,587,585,596,589
595,587,593,587,594,589
595,587,593,587,594,589
595,587,593,587,594,589
593,579,587,585,597,589
593,579,587,585,597,589
593,579,587,585,597,589
579,587,591,589,595,575
579,587,591,589,595,575
580,587,596,597,594,595
580,587,596,597,594,595
580,587,596,597,594,595
581,581,600,590,600,595
581,581,600,590,600,595
581,581,600,590,600,595
585,590,587,595,604,591
585,590,587,595,604,591
585,590,587,595,604,591
589,586,589,583,590,583
589,586,589,583,590,583
592,591,582,591,600,592
592,591,582,591,600,592
592,591,582,591,600,592
595,593,586,591,593,593
595,593,586,591,593,593
595,593,586,591,593,593
583,572,592,583,598,594
583,572,592,583,598,594
583,572,592,583,598,594
583,577,582,592,596,583
583,577,582,592,596,583
577,585,583,591,593,590
577,585,583,591,593,590
579,597,591,591,594,595
579,597,591,591,594,595
579,597,591,591,594,595
589,588,579,590,593,588
589,588,579,590,593,588
594,591,591,589,593,593
594,591,591,589,593,593
594,591,591,589,593,593
596,591,587,591,594,575
596,591,587,591,594,575
596,591,587,591,594,575
583,591,603,588,591,590
583,591,603,588,591,590
583,591,603,588,591,590
583,582,582,583,593,590
583,582,582,583,593,590
579,578,575,587,595,585
579,578,575,587,595,585
579,578,575,587,595,585
578,590,585,591,597,600
578,590,585,591,597,600
578,590,585,591,597,600
591,596,585,590,602,593
591,596,585,590,602,593
595,585,589,590,597,588
595,585,589,590,597,588
595,585,589,590,597,588
593,573,583,581,589,597
593,573,583,581,589,597
593,573,583,581,589,597
588,581,583,583,590,590
588,581,583,583,590,590
588,581,583,583,590,590
583,589,588,587,593,579
583,589,588,587,593,579
579,600,592,589,585,585
579,600,592,589,585,585
579,600,592,589,585,585
574,600,593,587,595,581
574,600,593,587,595,581
574,600,593,587,595,581
588,600,595,590,593,589
588,600,595,590,593,589
588,600,595,590,593,589
593,591,575,589,595,591
593,591,575,589,595,591
594,589,594,595,600,591
594,589,594,595,600,591
594,589,594,595,600,591
590,586,586,585,591,595
590,586,586,585,591,595
590,586,586,585,591,595
585,598,602,583,594,591
585,598,602,583,594,591
585,598,602,583,594,591
579,590,599,585,600,590
579,590,599,585,600,590
574,596,594,583,592,590
574,596,594,583,592,590
574,596,594,583,592,590
582,591,591,583,597,590
582,591,591,583,597,590
582,591,591,583,597,590
593,595,585,586,583,585
593,595,585,586,583,585
591,578,580,591,591,583
591,578,580,591,591,583
591,578,580,591,591,583
591,588,583,594,596,579
591,588,583,594,596,579
591,588,583,594,596,579
591,593,588,588,597,599
591,593,588,588,597,599
591,593,588,588,597,599
580,588,591,594,600,593
580,588,591,594,600,593
580,588,591,594,600,593
581,587,578,587,588,579
581,587,578,587,588,579
585,592,601,588,591,578
585,592,601,588,591,578
585,592,601,588,591,578
586,583,590,587,593,583
586,583,590,587,593,583
586,583,590,587,593,583
588,589,583,596,583,591
588,589,583,596,583,591
588,589,583,596,583,591
589,588,593,587,594,590
589,588,593,587,594,590
590,583,588,587,593,582
590,583,588,587,593,582
590,583,588,587,593,582
583,591,587,588,591,588
583,591,587,588,591,588
583,591,587,588,591,588
585,578,579,582,594,587
585,578,579,582,594,587
580,595,591,596,601,591
577,583,582,595,591,585
577,583,582,595,591,585
583,587,590,586,595,590
583,587,590,586,595,590
583,587,590,586,595,590
591,595,594,583,593,590
591,595,594,583,593,590
591,595,594,583,593,590
595,588,591,589,598,583
595,588,591,589,598,583
590,589,590,579,591,581
590,589,590,579,591,581
590,589,590,579,591,581
585,588,593,583,593,588
585,588,593,583,593,588
585,588,593,583,593,588
579,591,589,583,592,591
579,591,589,583,592,591
579,591,589,583,592,591
582,581,596,588,591,595
582,581,596,588,591,595
579,581,603,595,591,583
579,581,603,595,591,583
579,581,603,595,591,583
587,595,599,589,588,589
587,595,599,589,588,589
587,595,599,589,588,589
593,583,587,589,579,594
593,583,587,589,579,594
593,583,587,589,579,594
591,577,589,583,586,582
591,577,589,583,586,582
590,577,584,589,593,585
590,577,584,589,593,585
583,595,594,588,598,587
583,595,594,588,598,587
583,595,594,588,598,587
575,590,579,587,601,588
575,590,579,587,601,588
575,590,579,587,601,588
573,585,580,591,601,593
573,585,580,591,601,593
591,591,587,574,591,595
591,591,587,574,591,595
591,591,587,574,591,595
595,588,598,595,587,585
595,588,598,595,587,585
595,588,598,595,587,585
593,590,585,583,601,600
593,590,585,583,601,600
593,590,585,583,601,600
588,597,597,589,597,588
588,597,597,589,597,588
583,585,588,590,593,595
583,585,588,590,593,595
583,585,588,590,593,595
583,585,588,590,593,595
581,591,582,591,595,590
581,591,582,591,595,590
587,583,591,584,603,583
587,583,591,584,603,583
587,583,591,584,603,583
579,594,591,593,585,582
579,594,591,593,585,582
582,586,596,580,590,598
582,586,596,580,590,598
582,586,596,580,590,598
594,592,589,581,593,585
594,592,589,581,593,585
594,592,589,581,593,585
588,593,586,591,585,585
588,593,586,591,585,585
589,585,587,586,603,590
589,585,587,586,603,590
589,585,587,586,603,590
583,588,591,586,587,587
583,588,591,586,587,587
583,588,591,586,587,587
582,583,598,587,600,577
582,583,598,587,600,577
582,583,598,587,600,577
583,588,589,585,590,591
583,588,589,585,590,591
588,594,598,583,599,578
588,594,598,583,599,578
588,594,598,583,599,578
594,594,593,581,595,589
594,594,593,581,595,589
594,594,593,581,595,589
591,585,589,591,585,587
591,585,589,591,585,587
591,585,589,591,585,587
588,588,582,582,586,585
588,588,582,582,586,585
585,591,588,585,603,593
585,591,588,585,603,593
585,591,588,585,603,593
582,579,586,588,595,585
582,579,586,588,595,585
582,579,586,588,595,585
572,579,585,589,588,582
572,579,585,589,588,582
588,586,587,578,601,583
588,586,587,578,601,583
588,586,587,578,601,583
589,582,595,590,595,588
589,582,595,590,595,588
589,582,595,590,595,588
595,586,581,579,591,582
595,586,581,579,591,582
595,586,581,579,591,582
591,595,585,587,598,584
591,595,585,587,598,584
588,591,586,595,585,583
588,591,586,595,585,583
588,591,586,595,585,583
577,581,588,586,598,585
577,581,588,586,598,585
577,581,588,586,598,585
579,588,594,583,589,590
579,588,594,583,589,590
581,583,583,583,593,595
581,583,583,583,593,595
581,583,583,583,593,595
589,583,599,591,596,593
589,583,599,591,596,593
589,583,599,591,596,593
598,579,591,594,595,591
598,579,591,594,595,591
598,579,591,594,595,591
595,591,597,585,588,583
595,591,597,585,588,583
588,574,588,591,594,587
588,574,588,591,594,587
588,574,588,591,594,587
585,591,597,593,591,593
585,591,597,593,591,593
585,591,597,593,591,593
578,589,590,586,601,587
578,589,590,586,601,587
578,589,590,586,601,587
582,590,589,590,592,589
582,590,589,590,592,589
586,589,589,585,589,575
586,589,589,585,589,575
586,589,589,585,589,575
590,586,583,591,603,595
590,586,583,591,603,595
590,586,583,591,603,595
600,591,579,598,590,585
600,591,579,598,590,585
600,591,579,598,590,585
589,585,594,589,600,594
589,585,594,589,600,594
583,583,582,582,599,587
583,583,582,582,599,587
583,583,582,582,599,587
579,578,597,595,595,593
579,578,597,595,595,593
579,578,597,595,595,593
580,596,597,580,596,591
580,596,597,580,596,591
580,596,597,580,596,591
588,595,587,591,589,588
588,595,587,591,589,588
591,590,578,589,594,577
591,590,578,589,594,577
591,590,578,589,594,577
591,581,585,583,595,581
591,581,585,583,595,581
591,581,585,583,595,581
587,582,583,589,595,591
587,582,583,589,595,591
588,583,589,590,600,575
588,583,589,590,600,575
588,583,589,590,600,575
575,591,601,585,582,591
575,591,601,585,582,591
575,591,601,585,582,591
570,585,585,591,600,585
570,585,585,591,600,585
570,585,585,591,600,585
593,585,591,591,601,591
593,585,591,591,601,591
583,590,585,590,591,585
583,590,585,590,591,585
583,590,585,590,591,585
600,591,595,586,591,583
600,591,595,586,591,583
600,591,595,586,591,583
596,575,573,592,595,596
596,575,573,592,595,596
596,575,573,592,595,596
588,581,591,590,596,589
588,581,591,590,596,589
579,587,579,591,587,582
579,587,579,591,587,582
579,587,579,591,587,582
577,579,587,588,600,590
577,579,587,588,600,590
577,579,587,588,600,590
581,585,589,588,602,587
581,585,589,588,602,587
584,585,590,583,591,589
584,585,590,583,591,589
584,585,590,583,591,589
591,579,591,587,594,583
591,579,591,587,594,583
591,579,591,587,594,583
598,590,585,591,593,581
598,590,585,591,593,581
598,590,585,591,593,581
588,583,588,593,591,591
588,583,588,593,591,591
585,586,587,593,585,587
585,586,587,593,585,587
585,586,587,593,585,587
575,597,591,590,594,583
575,597,591,590,594,583
575,597,591,590,594,583
583,584,583,594,588,591
583,584,583,594,588,591
580,591,592,590,583,586
580,591,592,590,583,586
580,591,592,590,583,586
589,585,589,591,598,587
589,585,589,591,598,587
589,585,589,591,598,587
602,591,588,586,591,583
602,591,588,586,591,583
602,591,588,586,591,583
593,583,590,583,596,583
593,583,590,583,596,583
585,587,591,581,594,590
585,587,591,581,594,590
585,587,591,581,594,590
579,582,600,585,593,589
579,582,600,585,593,589
579,582,600,585,593,589
577,583,586,591,583,590
577,583,586,591,583,590
577,583,586,591,583,590
580,591,585,578,590,591
580,591,585,578,590,591
588,591,598,593,600,587
588,591,598,593,600,587
588,591,598,593,600,587
595,583,593,594,583,587
595,583,593,594,583,587
595,583,593,594,583,587
595,590,593,582,589,590
595,590,593,582,589,590
587,583,591,594,590,586
587,583,591,594,590,586
587,583,591,594,590,586
582,593,591,593,585,579
582,593,591,593,585,579
582,593,591,593,585,579
579,590,585,582,595,591
579,590,585,582,595,591
579,590,585,582,595,591
575,579,588,590,590,569
575,579,588,590,590,569
591,583,594,596,593,587
591,583,594,596,593,587
591,583,594,596,593,587
598,594,590,584,594,591
598,594,590,584,594,591
598,594,590,584,594,591
598,596,594,585,591,595
598,596,594,585,591,595
598,596,594,585,591,595
591,579,583,591,593,591
589,579,590,586,593,590
583,590,594,588,598,581
583,590,594,588,598,581
583,590,594,588,598,581
582,585,583,588,595,597
582,585,583,588,595,597
582,585,583,588,595,597
581,579,594,590,591,585
581,579,594,590,591,585
582,587,597,588,594,590
583,580,595,595,589,585
583,580,595,595,589,585
591,588,585,583,585,582
591,588,585,583,585,582
591,588,585,583,585,582
600,583,584,585,596,579
600,583,584,585,596,579
600,583,584,585,596,579
589,593,596,589,595,594
589,593,596,589,595,594
585,589,595,588,595,591
585,589,595,588,595,591
585,589,595,588,595,591
583,583,583,589,601,580
583,583,583,589,601,580
583,583,583,589,601,580
575,585,586,588,591,579
575,585,586,588,591,579
575,585,586,588,591,579
580,588,590,580,600,591
580,588,590,580,600,591
586,583,586,582,600,588
586,583,586,582,600,588
586,583,586,582,600,588
596,585,594,595,603,591
596,585,594,595,603,591
596,585,594,595,603,591
599,592,589,595,587,591
599,592,589,595,587,591
589,590,595,596,601,595
586,590,595,589,597,585
586,590,595,589,597,585
582,588,593,588,595,588
582,588,593,588,595,588
582,588,593,588,595,588
583,595,583,580,593,590
583,595,583,580,593,590
583,595,583,580,593,590
582,587,590,583,590,580
582,587,590,583,590,580
580,590,589,594,600,591
580,590,589,594,600,591
580,590,589,594,600,591
590,597,597,586,594,590
590,597,597,586,594,590
590,597,597,586,594,590
597,600,582,585,596,601
597,600,582,585,596,601
593,589,591,587,597,595
590,590,589,593,594,597
590,590,589,593,594,597
583,593,586,588,594,583
583,593,586,588,594,583
583,593,586,588,594,583
579,578,605,596,591,582
579,578,605,596,591,582
579,578,605,596,591,582
583,583,583,580,591,591
583,583,583,580,591,591
586,593,595,588,588,593
586,593,595,588,588,593
586,593,595,588,588,593
595,585,577,591,595,588
595,585,577,591,595,588
595,585,577,591,595,588
594,577,590,593,603,591
594,577,590,593,603,591
594,577,590,593,603,591
588,585,587,581,589,585
588,585,587,581,589,585
583,601,593,590,589,590
583,601,593,590,589,590
583,601,593,590,589,590
583,577,575,589,601,590
583,577,575,589,601,590
583,577,575,589,601,590
581,585,591,583,587,584
581,585,591,583,587,584
581,585,591,583,587,584
578,574,583,582,587,583
578,574,583,582,587,583
585,581,589,585,593,593
585,581,589,585,593,593
585,581,589,585,593,593
590,594,595,588,591,588
590,594,595,588,591,588
590,594,595,588,591,588
593,588,589,598,599,585
593,588,589,598,599,585
590,577,588,580,580,596
590,577,588,580,580,596
590,577,588,580,580,596
589,576,587,579,598,595
589,576,587,579,598,595
589,576,587,579,598,595
585,600,587,589,593,591
585,600,587,589,593,591
585,600,587,589,593,591
583,593,597,591,583,577
583,593,597,591,583,577
583,584,583,589,586,581
583,584,583,589,586,581
583,584,583,589,586,581
591,582,595,588,602,587
591,582,595,588,602,587
591,582,595,588,602,587
594,585,591,580,583,590
594,585,591,580,583,590
594,585,591,580,583,590
589,589,569,585,597,591
589,589,569,585,597,591
583,591,591,583,596,589
583,591,591,583,596,589
583,591,591,583,596,589
580,577,583,583,591,589
580,577,583,583,591,589
574,589,586,579,585,579
574,589,586,579,585,579
584,591,587,590,591,590
584,591,587,590,591,590
584,591,587,590,591,590
585,578,588,595,595,588
585,578,588,595,595,588
585,578,588,595,595,588
599,585,592,589,595,593
599,585,592,589,595,593
599,585,592,589,595,593
590,586,588,581,583,591
590,586,588,581,583,591
588,590,593,591,585,579
588,590,593,591,585,579
588,590,593,591,585,579
581,599,591,588,594,588
