ch1,ch2,ch3,ch4,ch5,ch6
589,586,579,580,601,582
589,586,579,580,601,582
587,587,575,588,595,582
587,587,575,588,595,582
587,587,575,588,595,582
583,593,588,591,596,587
583,593,588,591,596,587
588,577,586,587,583,587
588,577,586,587,583,587
588,577,586,587,583,587
583,600,594,583,589,583
583,600,594,583,589,583
583,600,594,583,589,583
584,585,597,585,604,591
584,585,597,585,604,591
584,585,597,585,604,591
583,587,581,594,591,580
583,587,581,594,591,580
589,586,593,580,590,582
589,587,581,584,595,593
589,587,581,584,595,593
587,587,586,595,600,590
587,587,586,595,600,590
587,587,586,595,600,590
585,583,591,583,594,590
585,583,591,583,594,590
585,583,591,583,594,590
587,580,588,575,597,588
587,580,588,575,597,588
583,590,598,579,598,591
583,590,598,579,598,591
583,590,598,579,598,591
582,593,591,586,591,578
582,593,591,586,591,578
582,593,591,586,591,578
585,597,584,591,595,583
585,597,584,591,595,583
582,595,590,589,591,585
585,590,575,591,600,587
585,590,575,591,600,587
590,587,601,590,600,595
590,587,601,590,600,595
590,587,601,590,600,595
588,587,576,591,602,582
588,587,576,591,602,582
588,587,576,591,602,582
588,599,594,593,599,591
588,599,594,593,599,591
588,592,591,585,601,595
588,592,591,585,601,595
588,592,591,585,601,595
583,588,592,583,589,589
583,588,592,583,589,589
583,588,592,583,589,589
586,590,571,580,596,597
586,590,571,580,596,597
585,580,594,595,579,579
583,589,591,579,591,584
583,589,591,579,591,584
583,578,594,595,598,591
583,578,594,595,598,591
583,578,594,595,598,591
587,595,596,587,593,589
587,595,596,587,593,589
587,595,596,587,593,589
585,579,583,591,587,584
585,579,583,591,587,584
585,595,596,591,603,589
583,591,583,583,585,577
583,591,583,583,585,577
574,583,590,585,591,588
574,583,590,585,591,588
574,583,590,585,591,588
585,584,586,587,589,586
585,584,586,587,589,586
585,584,586,587,589,586
595,590,595,588,593,583
595,590,595,588,593,583
593,582,583,580,591,588
593,582,583,580,591,588
593,582,583,580,591,588
586,583,584,591,585,596
586,583,584,591,585,596
586,583,584,591,585,596
581,588,590,595,596,587
581,588,590,595,596,587
581,588,590,595,596,587
585,587,583,578,595,590
585,587,583,578,595,590
585,587,583,578,595,590
591,595,587,583,594,588
591,595,587,583,594,588
593,585,598,591,592,589
593,585,598,591,592,589
593,585,598,591,592,589
590,574,591,583,589,598
590,574,591,583,589,598
585,588,582,593,590,590
585,588,582,593,590,590
585,588,582,593,590,590
588,583,601,579,593,598
588,583,601,579,593,598
588,583,601,579,593,598
588,591,588,585,585,578
588,591,588,585,585,578
588,591,588,585,585,578
584,583,585,590,598,587
584,583,585,590,598,587
585,592,579,583,604,591
585,592,579,583,604,591
585,592,579,583,604,591
585,579,587,596,585,583
585,579,587,596,585,583
585,579,587,596,585,583
583,586,591,596,596,590
583,586,591,596,596,590
583,586,591,596,596,590
588,578,583,590,600,598
588,578,583,590,600,598
583,590,596,591,592,583
583,590,596,591,592,583
583,590,596,591,592,583
585,583,580,589,600,586
585,583,580,589,600,586
585,583,580,589,600,586
581,587,585,591,599,591
593,591,588,585,600,588
593,591,588,585,600,588
593,591,588,585,600,588
592,593,597,594,595,585
592,593,597,594,595,585
592,593,597,594,595,585
593,581,587,584,587,583
593,581,587,584,587,583
593,581,587,584,587,583
582,577,591,593,583,579
582,577,591,593,583,579
588,579,594,588,587,590
588,579,594,588,587,590
588,579,594,588,587,590
587,590,589,590,591,586
587,590,589,590,591,586
587,590,589,590,591,586
585,594,594,575,592,590
585,594,594,575,592,590
585,594,594,575,592,590
586,579,581,591,591,587
586,579,581,591,591,587
587,595,591,591,575,580
587,595,591,591,575,580
587,595,591,591,575,580
586,578,583,589,589,590
586,578,583,589,589,590
586,578,583,589,589,590
579,575,591,589,585,578
579,575,591,589,585,578
579,575,591,589,585,578
583,579,591,586,582,579
583,579,591,586,582,579
591,593,583,587,590,586
591,593,583,587,590,586
591,593,583,587,590,586
587,572,587,579,586,575
587,572,587,579,586,575
587,572,587,579,586,575
585,593,591,583,586,586
585,593,591,583,586,586
583,574,587,588,582,595
583,574,587,588,582,595
